Type,Response,Actual Max,Actual Min,Actual Dif,Error,cm-error
Boxplot,0.95,0.7187588611475613,0.6579432847279072,0.9153880672544938,0.03461193274550611,1.842453243008784
Boxplot,0.85,0.8016220210343818,0.652416687142064,0.8138707146545338,0.03612928534546622,1.9022389864611373
Boxplot,0.6,0.8033437230404421,0.4905468273482425,0.6106313067234201,0.010631306723420164,0.2486935145667575
Boxplot,0.95,0.4163133937026586,0.4162232564544568,0.9997834870326893,0.04978348703268931,2.351444222026077
Boxplot,0.85,0.6079535598875059,0.606994974451669,0.998423258783098,0.14842325878309803,3.903744581699974
Barchart,0.66,0.8185706016126306,0.4574781785314923,0.5588744301716116,0.10112556982838838,3.3557995769006763
Barchart,0.4,0.7510199040660761,0.28871944779518643,0.38443647928908203,0.015563520710917988,0.7496218530896525
Barchart,0.85,0.4840785235974563,0.40539187144801025,0.837450644237051,0.012549355762949022,0.46460091488068067
Barchart,0.5,0.6783112905774247,0.2799927088244816,0.4127790775620626,0.08722092243793739,3.1452033653916325
Barchart,0.75,0.5102360255614689,0.33815849533233555,0.6627491560601244,0.08725084393987559,3.1456912127331274
Barchart,0.2,0.426623219769255,0.03296969283578277,0.0772805869629292,0.1227194130370708,3.6319123033777947
Barchart,0.01,0.9373349553989636,0.0003637447519253545,0.0003880627195542191,0.00961193728044578,0.11928143791525225
Barchart,0.125,0.7722600954742178,0.036272294424057994,0.04696901294865488,0.07803098705134512,2.9869749242450894
Barchart,0.66,0.7434684702900625,0.47212152295402365,0.6350256155043489,0.024974384495651147,1.390908912154594
Barchart,0.1,0.8824473438653246,0.06235170891171482,0.07065771045170789,0.029342289548292114,1.6131680832400161
Barchart,0.8,0.5592629110323306,0.4009394540860802,0.7169069254851806,0.0830930745148194,3.076269612397673
Barchart,0.75,0.8131990513405236,0.527541117008079,0.6487232322005912,0.10127676779940875,3.3579287141774885
Barchart,0.5,0.16605001771720507,0.06597387896122142,0.3973132907072591,0.10268670929274087,3.377633383017771
Barchart,0.75,0.8920892704598937,0.5387208118851172,0.603886662158142,0.14611333784185798,3.8813057394515
Barchart,0.8,0.8967507383558975,0.6871985222668606,0.7663205536097691,0.033679446390230905,1.804443777104441
Barchart,0.5,0.7042630670576575,0.33866812288097226,0.4808829806962541,0.019117019303745875,1.0262348585386156
Barchart,0.25,0.7279295012419009,0.11271514608234945,0.15484349224759977,0.09515650775240023,3.2691305363434533
Barchart,0.95,0.9917829455242129,0.9542759266773471,0.9621822304808425,0.012182230480842549,0.4256988905034073
Barchart,0.8,0.9630426773095782,0.8315288382204407,0.8634392408688019,0.06343924086880182,2.6935257827591133
Barchart,0.2,0.5122373124547133,0.18411662924627614,0.3594361925021888,0.15943619250218877,4.006174060836017
Piechart,0.8,0.8981348195545715,0.7214584763284668,0.80328527590799,0.003285275907989993,-1.1407377736857711
Piechart,0.15,0.4350665999455787,0.03065495750048175,0.07046037894960518,0.07953962105039482,3.0141699635103842
Piechart,0.6,0.6633427204990978,0.35491675304248416,0.5350428098094533,0.06495719019054669,2.726987904176749
Piechart,0.7,0.9432780185077204,0.7192121217672498,0.7624603856507267,0.06246038565072676,2.6715285703699827
Piechart,0.5,0.2942847684934866,0.16328701862134598,0.554860584383116,0.05486058438311603,2.4882729383334463
Piechart,0.2,0.6720922283192974,0.11046123142978614,0.16435427576065983,0.035645724239340176,1.8834536353610192
Piechart,0.33,0.3728924882017688,0.16111147675384951,0.432058788662628,0.10205878866262796,3.3688910869475106
Piechart,0.1,0.6802521123357808,0.04234074154619849,0.062242719689341565,0.03775728031065844,1.9637434134071474
Piechart,0.6,0.9699512924887774,0.586755382083197,0.6049328318101972,0.0049328318101972135,-0.693660333975225
Piechart,0.35,0.5869550416529958,0.24529177805234534,0.4179055645583164,0.06790556455831642,2.7898453415810742
Piechart,0.45,0.6312216715521537,0.3064601280004704,0.48550317869615417,0.03550317869615416,1.8778690306527024
Piechart,0.1,0.27694177952856336,0.013206239174703649,0.04768597644307972,0.05231402355692029,2.4212643353372147
Piechart,0.65,0.21502706187513465,0.035056606214126214,0.163033461502085,0.48696653849791505,5.609449262609437
Piechart,0.2,0.9272371932635072,0.14550087116238508,0.15691871747538483,0.04308128252461518,2.148325100945248
Piechart,0.2,0.7958640331124427,0.179461793689917,0.22549303175327934,0.025493031753279327,1.4191630274165379
Piechart,0.8,0.6260199947978402,0.023804872483085937,0.03802573828456264,0.7619742617154374,6.254035127997303
Piechart,0.33,0.5927203487809539,0.219208650001528,0.3698348647087513,0.039834864708751305,2.0386070160200167
Piechart,0.4,0.19022059164721816,0.04621421870358367,0.24295066219377687,0.15704933780622315,3.984583315329758
Piechart,0.6,0.2709109793213389,0.14946821601102545,0.5517244682569137,0.0482755317430863,2.3081724650490436
Piechart,0.85,0.36766125543083295,0.2634842307141554,0.71664943428809,0.13335056571190995,3.7506125683426648
Boxplot,0.66,0.9564476783972462,0.6447290026500168,0.674087059033289,0.014087059033288996,0.6170218645315241
Boxplot,0.65,0.8094997039613934,0.4857635426194396,0.6000787155848134,0.04992128441518662,2.3553344458975793
Boxplot,0.8,0.6491793692868189,0.5189335316552819,0.7993684892133532,0.000631510786646805,-2.4100365345290062
Boxplot,0.45,0.6811900881817836,0.3104650613100124,0.455768612456911,0.005768612456911015,-0.5107422494562903
Boxplot,0.75,0.6042884731491949,0.4403706742966349,0.7287424696381892,0.021257530361810772,1.170407765799945
Boxplot,0.5,0.9764319310189722,0.4979248024358669,0.5099431784417875,0.009943178441787492,0.16261976563378822
Boxplot,0.95,0.5567478828694089,0.5305136497844571,0.9528795099323165,0.0028795099323165596,-1.2759575142517143
Boxplot,0.95,0.5332849414328547,0.5305597944305966,0.9948898857054993,0.044889885705499344,2.206014430281981
Boxplot,0.9,0.6946459846928723,0.6944639995338269,0.9997380174030288,0.09973801740302879,3.3361122169853883
Boxplot,0.75,0.6746047052795245,0.6498356697322547,0.9632836306159372,0.21328363061593725,4.4231319193940095
Boxplot,0.66,0.6274467494739739,0.3974860636750024,0.633497685673308,0.026502314326692034,1.4726080860003996
Boxplot,0.75,0.7436822916314028,0.6503258812339281,0.8744673478876573,0.12446734788765734,3.6521118376021215
Boxplot,0.8,0.8077307606142541,0.6377695404419996,0.7895818403114867,0.01041815968851334,0.22257703597075357
Boxplot,0.5,0.8454710844514224,0.5292906669421179,0.6260304777726895,0.1260304777726895,3.669939251123047
Boxplot,0.75,0.9107908399403152,0.6995901343783684,0.7681128352413086,0.018112835241308578,0.9532902175448105
Boxplot,0.6,0.8794454485963288,0.5411954724016612,0.6153826519489709,0.015382651948970927,0.7340182136404154
Boxplot,0.8,0.8518261958602904,0.7478072145604904,0.8778870832978464,0.07788708329784633,2.984353893851478
Boxplot,0.4,0.9595336044969986,0.4065771196745591,0.423723690102227,0.02372369010222697,1.3204090090454828
Boxplot,0.7,0.8631595995696335,0.5823072283851334,0.6746228955519564,0.02537710444804353,1.4128955518840653
Boxplot,0.85,0.7022270327358813,0.5875945988749522,0.8367587282786305,0.013241271721369463,0.5351842081181635
Barchart,0.6,0.9271228990276295,0.5253936939246306,0.5666926083647226,0.033307391635277406,1.788994328124544
Barchart,0.9,0.9210593091909407,0.8120699818214219,0.8816695881774919,0.018330411822508164,0.969411108559697
Barchart,0.4,0.43875423426023885,0.19360848481908266,0.4412686413055729,0.041268641305572895,2.0880954959040414
Barchart,0.05,0.7236937706972444,0.005356039555360792,0.007400975070160551,0.042599024929839455,2.1325447618370386
Barchart,0.95,0.35631540203695766,0.33192981016008094,0.9315617799919089,0.018438220008091033,0.9773326845466852
Barchart,0.9,0.718600145362496,0.6573826132287206,0.9148100198297423,0.014810019829742282,0.6834736741910425
Barchart,0.75,0.8708172882512519,0.6287857006634932,0.7220638693636882,0.02793613063631184,1.54528295760871
Barchart,0.9,0.5163279940343184,0.4716450424398644,0.9134601414009637,0.013460141400963632,0.5568111145389388
Barchart,0.98,0.40402309622651766,0.3957200601194546,0.9794491052996438,0.0005508947003561859,-2.4732142666221577
Barchart,0.15,0.18941821068942355,0.01734554196895699,0.09157272632776224,0.05842727367223775,2.577181628264303
Barchart,0.99,0.3351242100600784,0.3236123175259267,0.9656488782708716,0.024351121729128344,1.3562070241938873
Barchart,0.1,0.605547257609609,0.06886956239242881,0.11373111103547992,0.013731111035479915,0.5831446215228806
Barchart,0.66,0.863852124196385,0.5353942257311108,0.6197753188708908,0.04022468112910926,2.052230889313238
Barchart,0.2,0.3695933763503969,0.056395832358334785,0.15258886107544342,0.04741113892455659,2.2827700872632057
Barchart,0.95,0.5135712978811333,0.47557258484874576,0.9260108320126909,0.0239891679873091,1.335664352461207
Barchart,0.33,0.7722891010412403,0.237047458775703,0.306941349367877,0.023058650632123034,1.2814698119032684
Barchart,0.4,0.4245921849920298,0.17358809711456646,0.408834884979866,0.008834884979865953,0.012194629818671024
Barchart,0.1,0.9299919146002897,0.09342338980082798,0.1004561312137658,0.00045613121376579524,-2.551199490335672
Barchart,0.45,0.8826102836721204,0.3815622532616443,0.43231113473337945,0.017688865266620557,0.9213498934640904
Barchart,0.85,0.8966082286220927,0.7593582239670116,0.8469231039001205,0.003076896099879489,-1.20859561660232
Piechart,0.9,0.0437986745307396,0.005932013095407696,0.13543818754707704,0.764561812452923,6.258918008452061
Piechart,0.7,0.6521612774409461,0.5216708750667601,0.7999108397140277,0.0999108397140277,3.338579012547173
Piechart,0.35,0.9467695025451788,0.4388618215473674,0.46353607754325127,0.11353607754325129,3.5208757623594065
Piechart,0.85,0.9940077042536976,0.621394631553577,0.625140659266943,0.22485934073305702,4.498948686936592
Piechart,0.95,0.8125076070449051,0.7009860991035594,0.8627440445179952,0.08725595548200471,3.1457745360462104
Piechart,0.25,0.8436779710783492,0.3247060249710801,0.384869625736531,0.134869625736531,3.766803184591248
Piechart,0.85,0.9983580979662632,0.9021426486759216,0.903626314559535,0.05362631455953504,2.4561835947538104
Piechart,0.8,0.4981903802654146,0.3669856207773168,0.7366373083755702,0.06336269162442987,2.691817575835798
Piechart,0.3,0.31641446275952656,0.2039240640265062,0.6444840170959173,0.3444840170959173,5.111590653596655
Piechart,0.2,0.8539411410673853,0.2372151148217644,0.27778860089262936,0.07778860089262934,2.9825574091805565
Piechart,0.05,0.8001767700556127,0.042556404467951836,0.05318375396600696,0.0031837539660069594,-1.1733993792310398
Piechart,0.55,0.5658053468840368,0.3614565957680992,0.6388355955960603,0.08883559559606025,3.1712964420714043
Piechart,0.3,0.7836427068452055,0.2514537835445485,0.3208781008845893,0.0208781008845893,1.1458796390307675
Piechart,0.99,0.9306094892340752,0.9020510872930776,0.9693121526576071,0.02068784734239293,1.1334219678185984
Piechart,0.1,0.7971010542297632,0.1315149487294076,0.16499156290351438,0.06499156290351438,2.7277367121873226
Piechart,0.2,0.38134822402743096,0.1030163783166057,0.27013729663834907,0.07013729663834906,2.8356673696687955
Piechart,0.3,0.9422889337841244,0.3846434446010242,0.4082011693126228,0.1082011693126228,3.452215462403123
Piechart,0.7,0.7714758845475309,0.5624657417829414,0.729077542213554,0.029077542213554075,1.6006285846751407
Piechart,0.7,0.8199600544705569,0.5469199007853273,0.6670079814296198,0.032992018570380144,1.7757677512612193
Piechart,0.35,0.9524967618111906,0.3026494690687811,0.3177433049675543,0.03225669503244566,1.7444493918409665
Boxplot,0.5,0.7849864090373551,0.5032068592310737,0.6410389446718785,0.1410389446718785,3.8307516690030035
Boxplot,0.9,0.9749371192931188,0.9439679814910831,0.9682347331031051,0.06823473310310513,2.796696029693183
Boxplot,0.85,0.7463295708295599,0.7367924264876016,0.9872212696445116,0.13722126964451165,3.7915147683381947
Boxplot,0.85,0.7902395143795401,0.6724133947767772,0.8508982182506091,0.0008982182506090952,-2.2187875219196536
Boxplot,0.95,0.7850217821558619,0.4410755926902032,0.5618641453220593,0.38813585467794065,5.28312857073639
Boxplot,0.45,0.6489266570405536,0.3632980512573745,0.5598445484027493,0.10984454840274932,3.4737161178673865
Boxplot,0.4,0.8475202676459275,0.5733109479555126,0.6764569177182527,0.27645691771825265,4.795491210227459
Boxplot,0.7,0.7878747719799972,0.7720957014918581,0.9799726161449681,0.27997261614496816,4.813640716638357
Boxplot,0.15,0.7664648148818521,0.6461081466285891,0.8429716982222913,0.6929716982222913,6.117324552863604
Boxplot,0.25,0.670215487434311,0.4271832694888069,0.6373819726609583,0.3873819726609583,5.280332690874789
Boxplot,0.3,0.8928347386542616,0.5626217445769603,0.6301521661500092,0.33015216615000925,5.0505111273913945
Boxplot,0.2,0.9841106595960156,0.904173124484718,0.918771802406741,0.7187718024067409,6.169968687203228
Boxplot,0.9,0.8194879675774109,0.6887775431741897,0.8404974452649617,0.05950255473503829,2.6029450774603906
Boxplot,0.7,0.8093127659207509,0.5525971301433401,0.6827979903599485,0.017202009640051474,0.883777951236715
Boxplot,0.5,0.6815444889457274,0.3621158230327345,0.5313164861664231,0.03131648616642313,1.7033880653355171
Boxplot,0.4,0.8521467975832159,0.5193719915510902,0.6094865262934597,0.20948652629345965,4.397368488469876
Boxplot,0.3,0.307443462084668,0.281838242939239,0.916715681732801,0.616715681732801,5.949454816239266
Boxplot,0.15,0.832396626722022,0.7246837407542435,0.8705990840064407,0.7205990840064407,6.1736253412605775
Boxplot,0.8,0.8282403822023007,0.7500976916559609,0.9056521606220678,0.10565216062206773,3.4182191068535466
Boxplot,0.7,0.8844803967689906,0.7623424802223141,0.8619099790194936,0.16190997901949367,4.028215321616374
Barchart,0.15,0.8450590423838918,0.13474615859087524,0.15945176825841598,0.009451768258415982,0.09784919353108451
Barchart,0.99,0.9387785186318789,0.9291078433158083,0.9896986614796384,0.000301338520361627,-2.6884145610873333
Barchart,0.75,0.3571354436756956,0.24638413228611145,0.6898898909340563,0.06011010906594372,2.6173010471947626
Barchart,0.1,0.0694940516224748,0.005580317258999212,0.08029920732373164,0.01970079267626837,1.0670048295326071
Barchart,0.35,0.8163437648095337,0.3144256633198549,0.38516330604082644,0.03516330604082646,1.8644657320534344
Barchart,0.5,0.6514387879919943,0.6430719583605278,0.987156384013828,0.487156384013828,5.610010152962262
Barchart,0.9,0.6190717332275146,0.5481622881324446,0.8854584351228808,0.014541564877119217,0.6591541432434002
Barchart,0.7,0.3162851686803435,0.23055595155963493,0.7289496137982,0.028949613798200047,1.5945301000475662
Barchart,0.85,0.48325649095893164,0.4232484870837778,0.8758257674799583,0.02582576747995835,1.4370022325274912
Barchart,0.35,0.8373239523135657,0.30403004505693987,0.36309727461741714,0.013097274617417165,0.5207767111615142
Barchart,0.55,0.6447604311300654,0.34678124882464145,0.5378451159244392,0.012154884075560868,0.4227587430551547
Barchart,0.25,0.9804098908005481,0.2265499195248597,0.23107673805684648,0.018923261943153524,1.0124443813589095
Barchart,0.25,0.5150258791991729,0.12803786014575635,0.248604711562933,0.0013952884370669882,-1.9185030553312346
Barchart,0.95,0.4603640474483801,0.4408951316647062,0.9577097388651816,0.00770973886518167,-0.15847140985866104
Barchart,0.55,0.7572423040349869,0.39394179913456795,0.5202321595550565,0.029767840444943516,1.6330982451159126
Barchart,0.15,0.6125538554598167,0.0740764561432724,0.12093051979513954,0.029069480204860457,1.600245020253786
Barchart,0.2,0.6054594488360897,0.11516953943954833,0.19021841951751767,0.009781580482482344,0.14163949907925794
Barchart,0.8,0.6565320594153329,0.5163965193376706,0.7865518704410895,0.013448129558910504,0.5556325735802177
Barchart,0.97,0.4909879086810449,0.4787872132072103,0.975150721111219,0.005150721111219059,-0.6436936452474709
Barchart,0.3,0.5351218041820562,0.13515043877213173,0.2525601418516514,0.04743985814834861,2.2836212975063606
